"Response ID","Time Started","Date Submitted","Status","Contact ID","Legacy Comments","Comments","Language","Referer","Extended Referer","SessionID","User Agent","Extended User Agent","Tags","IP Address","Longitude","Latitude","Country","City","State/Region","Postal","What is your gender?","What is the highest level of education you have achieved?","How old are you?","Treatment/control","Please watch the following short video.","Please watch the following short video.","On a scale from 0-100, how interested in politics are you?"
"51","2015-11-17 08:20:09","2015-11-17 08:20:44","Complete","","","","English","","","1447766409_564b29893c6cb6.80973295","Mozilla/5.0 (Linux; Android 5.0; LG-D855 Build/LRX21R.A1431991532; wv) AppleWebKit/537.36 (KHTML, li","Mozilla/5.0 (Linux; Android 5.0; LG-D855 Build/LRX21R.A1431991532; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36 TwitterAndroid","","152.78.0.189","-1.3999999761581","50.900001525879","United Kingdom","Southampton","M4","SO15","Male","Some college, no degree","18-24","Control","","","84"
"52","2015-11-17 09:45:19","2015-11-17 09:46:14","Complete","","","","English","","","1447771519_564b3d7fbfaf21.17949735","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safa","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36","","152.78.215.23","-1.3999999761581","50.900001525879","United Kingdom","Southampton","M4","SO15","Male","Some college, no degree","18-24","Treatment","","","100"
"53","2015-11-17 11:51:34","2015-11-17 11:53:41","Complete","","","","English","","","1447779094_564b5b16c7b4d4.96228128","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safar","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36","","139.222.182.113","1.2999999523163","52.63330078125","United Kingdom","Norwich","I9","NR2","Female","Some college, no degree","18-24","Control","","","85"
"54","2015-11-17 13:32:02","2015-11-17 13:33:28","Complete","","","","English","https://t.co/JUK9bPJkOG","https://t.co/JUK9bPJkOG","1447785122_564b72a2343320.99757082","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 Twitter for iPhone","","152.78.0.164","-1.3999999761581","50.900001525879","United Kingdom","Southampton","M4","SO15","Male","Some college, no degree","18-24","Treatment","","",""
"55","2015-11-17 13:33:41","2015-11-17 13:35:00","Complete","","","","English","https://t.co/JUK9bPJkOG","https://t.co/JUK9bPJkOG","1447785221_564b73052ed317.43937743","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 Twitter for iPhone","","152.78.0.164","-1.3999999761581","50.900001525879","United Kingdom","Southampton","M4","SO15","Female","Some college, no degree","18-24","Control","","","55"
"56","2015-11-17 13:35:06","2015-11-17 13:36:27","Complete","","","","English","https://t.co/JUK9bPJkOG","https://t.co/JUK9bPJkOG","1447785306_564b735a134582.53916015","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 Twitter for iPhone","","152.78.0.164","-1.3999999761581","50.900001525879","United Kingdom","Southampton","M4","SO15","Male","Some college, no degree","18-24","Control","","","20"
"57","2015-11-17 13:36:34","2015-11-17 13:37:31","Complete","","","","English","https://t.co/JUK9bPJkOG","https://t.co/JUK9bPJkOG","1447785394_564b73b24a3fc9.29443092","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 Twitter for iPhone","","152.78.0.164","-1.3999999761581","50.900001525879","United Kingdom","Southampton","M4","SO15","Female","Some college, no degree","18-24","Control","","","0"
"58","2015-11-17 13:38:09","2015-11-17 13:41:46","Complete","","","","English","https://t.co/JUK9bPJkOG","https://t.co/JUK9bPJkOG","1447785489_564b74113af2b2.19044904","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 Twitter for iPhone","","152.78.0.164","-1.3999999761581","50.900001525879","United Kingdom","Southampton","M4","SO15","Male","Some college, no degree","18-24","Treatment","","","80"
"59","2015-11-17 16:27:02","2015-11-17 16:27:56","Complete","","","","English","https://t.co/JUK9bPJkOG","https://t.co/JUK9bPJkOG","1447795622_564b9ba61bee05.00367514","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0","","90.217.103.237","-1.3999999761581","50.900001525879","United Kingdom","Southampton","M4","SO15","Male","Graduated high school or equivalent","18-24","Control","","","80"
"60","2015-11-18 05:56:39","2015-11-18 05:57:55","Complete","","","","English","https://t.co/JUK9bPJkOG","https://t.co/JUK9bPJkOG","1447844199_564c59676577e3.81449829","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 Twitter for iPhone","","86.24.127.175","-0.10040000081062","51.240600585938","United Kingdom","Redhill","N7","RH1","Female","Associate degree","18-24","Treatment","","","70"
"61","2015-11-18 09:13:11","2015-11-18 09:14:26","Complete","","","","English","https://t.co/JUK9bPJkOG","https://t.co/JUK9bPJkOG","1447855991_564c8777407946.67330554","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safar","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36","","86.130.24.64","-2.6493999958038","51.209400177002","United Kingdom","Wells","M3","BA5","Female","Some college, no degree","18-24","Treatment","","","74"
"62","2015-11-18 19:02:24","2015-11-18 19:03:07","Complete","","","","English","https://t.co/JUK9bPJkOG","https://t.co/JUK9bPJkOG","1447891344_564d11908fc393.13900976","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7","","81.106.33.33","-1.3999999761581","50.900001525879","United Kingdom","Southampton","M4","SO15","Female","Post-graduate degree","25-34","Control","","","100"
"63","2015-11-19 06:16:39","2015-11-19 06:17:35","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447931799_564daf976c3bb6.89877181","Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mob","Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13A404 [FBAN/FBIOS;FBAV/43.0.0.26.314;FBBV/17000587;FBDV/iPhone5,4;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.0.1;FBSS/2; FBCR/Virgin;FBID/phone;FBLC/en_GB;FBOP/5]","","31.205.68.180","-1.383299946785","50.900001525879","United Kingdom","Southampton","M4","SO14","Female","Some college, no degree","18-24","Control","","","14"
"64","2015-11-19 06:38:34","2015-11-19 06:39:49","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447933114_564db4ba0ef649.39722534","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/43.0.0.26.314;FBBV/17000587;FBDV/iPhone5,4;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.1;FBSS/2; FBCR/vodafoneUK;FBID/phone;FBLC/en_GB;FBOP/5]","","152.78.0.200","-1.3999999761581","50.900001525879","United Kingdom","Southampton","M4","SO15","Female","Graduated high school or equivalent","18-24","Control","","","25"
"65","2015-11-19 06:39:08","2015-11-19 06:41:14","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447933148_564db4dc6eaf29.18092260","Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile","Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12F70 [FBAN/FBIOS;FBAV/43.0.0.26.314;FBBV/17000587;FBDV/iPhone5,2;FBMD/iPhone;FBSN/iPhone OS;FBSV/8.3;FBSS/2; FBCR/vodafoneUK;FBID/phone;FBLC/en_GB;FBOP/5]","","128.243.2.139","-1.1667000055313","52.966701507568","United Kingdom","Nottingham","J8","NG1","Female","Graduated high school or equivalent","18-24","Control","","","40"
"66","2015-11-19 06:44:42","2015-11-19 06:46:08","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447933482_564db62ae97f45.78043465","Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mob","Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13A452 [FBAN/FBIOS;FBAV/25.0.0.11.10;FBBV/7293189;FBDV/iPhone5,4;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.0.2;FBSS/2; FBCR/EE;FBID/phone;FBLC/en_GB;FBOP/5]","","213.104.225.61","-1.1497000455856","50.788398742676","United Kingdom","Gosport","F2","PO12","Female","Post-graduate degree","18-24","Treatment","","","30"
"67","2015-11-19 07:00:40","2015-11-19 07:01:42","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447934440_564db9e84f4f04.40910998","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/43.0.0.26.314;FBBV/17000587;FBDV/iPhone6,2;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.1;FBSS/2; FBCR/vodafoneUK;FBID/phone;FBLC/en_GB;FBOP/5]","","194.81.33.118","-3","53.416698455811","United Kingdom","Liverpool","H8","L1","Female","Graduated high school or equivalent","18-24","Control","","","69"
"68","2015-11-19 07:04:07","2015-11-19 07:05:05","Complete","","","","English","","","1447934647_564dbab7a135e7.18164041","Mozilla/5.0 (Linux; Android 5.0; SAMSUNG SM-G900F Build/LRX21T) AppleWebKit/537.36 (KHTML, like Geck","Mozilla/5.0 (Linux; Android 5.0; SAMSUNG SM-G900F Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36","","94.197.121.249","-0.12999999523163","51.5","United Kingdom","","","","Male","Some college, no degree","under 18","Control","","","78"
"69","2015-11-19 07:09:24","2015-11-19 07:11:41","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447934964_564dbbf4788a70.77233607","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobi","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 [FBAN/FBIOS;FBAV/41.0.0.22.268;FBBV/15798540;FBDV/iPhone4,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/8.1.2;FBSS/2; FBCR/O2;FBID/phone;FBLC/en_GB;FBOP/5]","","10.1.24.52","","","","","","","Female","Some college, no degree","35-54","Control","","","39"
"70","2015-11-19 07:51:02","2015-11-19 07:53:39","Complete","","","","English","","","1447937462_564dc5b6685be5.37111769","Mozilla/5.0 (Linux; U; Android 4.3; en-gb; SAMSUNG GT-I9300/I9300XXUGNH4 Build/JSS15J) AppleWebKit/5","Mozilla/5.0 (Linux; U; Android 4.3; en-gb; SAMSUNG GT-I9300/I9300XXUGNH4 Build/JSS15J) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","","86.150.116.7","-0.71219998598099","50.776500701904","United Kingdom","Bognor Regis","P6","PO21","Female","Associate degree","18-24","Treatment","","","15"
"71","2015-11-19 08:06:30","2015-11-19 08:07:49","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447938390_564dc956ac3fc4.74155392","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/36.1.0.43.231;FBBV/13557860;FBDV/iPhone6,2;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.1;FBSS/2; FBCR/EE;FBID/phone;FBLC/en_GB;FBOP/5]","","213.205.194.80","-0.46669998764992","51.36669921875","United Kingdom","Weybridge","N7","KT13","Female","Some college, no degree","35-54","Treatment","","","87"
"72","2015-11-19 09:04:52","2015-11-19 09:06:07","Complete","","","","English","https://m.facebook.com/","https://m.facebook.com/","1447941892_564dd704ea8539.03008662","Mozilla/5.0 (Linux; Android 4.4.2; GT-I9505 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chr","Mozilla/5.0 (Linux; Android 4.4.2; GT-I9505 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36","","188.29.164.92","-0.093099996447563","51.514198303223","United Kingdom","London","H9","EC4N","Female","Some college, no degree","under 18","Control","","","80"
"73","2015-11-19 09:06:22","2015-11-19 09:07:06","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447941982_564dd75e1d4660.01558206","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/43.0.0.26.314;FBBV/17000587;FBDV/iPhone5,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.1;FBSS/2; FBCR/Virgin;FBID/phone;FBLC/en_GB;FBOP/5]","","149.254.235.142","-2.2167000770569","53.5","United Kingdom","Manchester","I2","M40","Female","Bachelor's degree","18-24","Treatment","","","19"
"74","2015-11-19 09:20:53","2015-11-19 09:22:38","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447942853_564ddac5ecc463.60843633","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/43.0.0.26.314;FBBV/17000587;FBDV/iPhone7,2;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.1;FBSS/2; FBCR/O2;FBID/phone;FBLC/en_GB;FBOP/5]","","10.4.159.51","","","","","","","Female","Some college, no degree","18-24","Treatment","","","10"
"75","2015-11-19 09:38:49","2015-11-19 09:40:14","Complete","","","","English","","","1447943929_564ddef968e3a1.83001940","Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 610 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Geck","Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 610 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36","","82.19.252.62","-1.1497000455856","50.788398742676","United Kingdom","Gosport","F2","PO12","Female","Some college, no degree","18-24","Treatment","","","71"
"76","2015-11-19 09:59:56","2015-11-19 10:02:36","Complete","","","","English","","","1447945196_564de3ecc3fdb3.00918131","Mozilla/5.0 (Linux; U; Android 4.1.2; en-gb; GT-S5310G Build/JZO54K) AppleWebKit/534.30 (KHTML, like","Mozilla/5.0 (Linux; U; Android 4.1.2; en-gb; GT-S5310G Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30","","194.74.3.130","-0.12999999523163","51.5","United Kingdom","","","","Female","Some college, no degree","18-24","Treatment","","","97"
"77","2015-11-19 10:04:33","2015-11-19 10:04:57","Complete","","","","English","https://www.facebook.com/","https://www.facebook.com/","1447945473_564de501db7515.83289658","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safa","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36","","213.104.231.111","-1.1756000518799","50.827098846436","United Kingdom","Gosport","F2","PO13","Female","Some college, no degree","18-24","Control","","","0"
"78","2015-11-19 10:07:49","2015-11-19 10:08:39","Complete","","","","English","https://m.facebook.com/","https://m.facebook.com/","1447945669_564de5c5d85861.89002232","Mozilla/5.0 (Linux; Android 5.0.2; XT1068 Build/LXB22.99-16.3) AppleWebKit/537.36 (KHTML, like Gecko","Mozilla/5.0 (Linux; Android 5.0.2; XT1068 Build/LXB22.99-16.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36","","148.197.129.215","-1.0832999944687","50.796699523926","United Kingdom","Portsmouth","K6","PO5","Female","12th grade or less","18-24","Treatment","","","0"
"79","2015-11-19 10:44:51","2015-11-19 10:45:55","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447947891_564dee73a89c70.09156788","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/44.0.0.54.111;FBBV/17684769;FBDV/iPhone5,2;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.1;FBSS/2; FBCR/O2;FBID/phone;FBLC/en_GB;FBOP/5]","","82.8.158.106","-1.2332999706268","50.816699981689","United Kingdom","Fareham","F2","PO14","Female","Some college, no degree","18-24","Control","","","38"
"80","2015-11-19 10:57:07","2015-11-19 10:58:25","Complete","","","","English","http://m.facebook.com/","http://m.facebook.com/","1447948627_564df1535869c3.97649912","Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220h) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 4.4.2; LG-D802 Build/KOT49I.D80220h) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36","","137.222.114.245","-2.583300113678","51.450000762939","United Kingdom","Bristol","B7","BS1","Female","Graduated high school or equivalent","18-24","Treatment","","","20"
"81","2015-11-19 11:07:19","2015-11-19 11:08:01","Complete","","","","English","http://m.facebook.com/","http://m.facebook.com/","1447949239_564df3b7407166.64724854","Mozilla/5.0 (Linux; Android 5.1.1; D6603 Build/23.4.A.1.232; wv) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 5.1.1; D6603 Build/23.4.A.1.232; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/54.0.0.23.62;]","","2.220.151.211","-2.0999999046326","57.13330078125","United Kingdom","Aberdeen","T5","AB10","Female","Some college, no degree","18-24","Control","","","65"
"82","2015-11-19 11:18:50","2015-11-19 11:20:29","Complete","","","","English","http://m.facebook.com","http://m.facebook.com","1447949930_564df66ad682e4.16883117","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobil","Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/43.0.0.26.314;FBBV/17000587;FBDV/iPhone7,2;FBMD/iPhone;FBSN/iPhone OS;FBSV/9.1;FBSS/2; FBCR/O2;FBID/phone;FBLC/en_GB;FBOP/5]","","5.70.183.52","-1.0832999944687","50.796699523926","United Kingdom","Portsmouth","K6","PO5","Female","12th grade or less","under 18","Control","","","11"
"83","2015-11-19 12:13:38","2015-11-19 12:14:47","Complete","","","","English","https://www.facebook.com/","https://www.facebook.com/","1447953218_564e0342de4b80.32052354","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safa","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36","","213.104.231.111","-1.1756000518799","50.827098846436","United Kingdom","Gosport","F2","PO13","Female","Some college, no degree","55+","Treatment","","","19"
"84","2015-11-19 12:27:07","2015-11-19 12:27:55","Partial","","","","English","http://m.facebook.com/","http://m.facebook.com/","1447954027_564e066ba9b483.12399070","Mozilla/5.0 (Linux; Android 5.1.1; D6603 Build/23.4.A.1.200; wv) AppleWebKit/537.36 (KHTML, like Gec","Mozilla/5.0 (Linux; Android 5.1.1; D6603 Build/23.4.A.1.200; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/54.0.0.23.62;]","","213.205.194.92","-0.46669998764992","51.36669921875","United Kingdom","Weybridge","N7","KT13","Male","Graduated high school or equivalent","18-24","Treatment","","",""
"85","2015-11-19 12:52:00","2015-11-19 12:53:32","Complete","","","","English","http://l.facebook.com/l.php?u=http%3A%2F%2Fj.mp%2Fstudent-research-survey&h=-AQGex0s2&s=1","http://l.facebook.com/l.php?u=http%3A%2F%2Fj.mp%2Fstudent-research-survey&h=-AQGex0s2&s=1","1447955520_564e0c40dbbdc8.91941151","Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0","Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; rv:11.0; IEMobile/11.0; Microsoft; Lumia 535) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537","","86.190.236.136","-1.1497000455856","50.788398742676","United Kingdom","Gosport","F2","PO12","Male","Graduated high school or equivalent","under 18","Treatment","","","60"
"86","2015-11-19 12:56:07","2015-11-19 12:57:22","Complete","","","","English","http://m.facebook.com/","http://m.facebook.com/","1447955767_564e0d37ddf634.84426506","Mozilla/5.0 (Linux; Android 5.0; SM-G900F Build/LRX21T; wv) AppleWebKit/537.36 (KHTML, like Gecko) V","Mozilla/5.0 (Linux; Android 5.0; SM-G900F Build/LRX21T; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/55.0.0.18.66;]","","82.26.109.41","-1.0391999483109","50.786499023438","United Kingdom","Southsea","K6","PO4","Female","Some college, no degree","25-34","Treatment","","","23"
"87","2015-11-19 13:20:13","2015-11-19 13:21:09","Complete","","","","English","http://m.facebook.com/","http://m.facebook.com/","1447957213_564e12dd881d87.46692213","Mozilla/5.0 (Linux; Android 5.0.2; SM-A500FU Build/LRX22G; wv) AppleWebKit/537.36 (KHTML, like Gecko","Mozilla/5.0 (Linux; Android 5.0.2; SM-A500FU Build/LRX22G; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/54.0.0.23.62;]","","5.64.28.151","-1.133299946785","50.799999237061","United Kingdom","Gosport","F2","PO12","Male","Graduated high school or equivalent","18-24","Treatment","","","0"
"88","2015-11-19 14:00:20","2015-11-19 14:02:03","Complete","","","","English","","","1447959620_564e1c4411f5a1.28589954","Mozilla/5.0 (Linux; Android 5.0.1; GT-I9505 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chr","Mozilla/5.0 (Linux; Android 5.0.1; GT-I9505 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36","","86.31.39.204","-0.18709999322891","51.796901702881","United Kingdom","Welwyn Garden City","F8","AL7","Male","","under 18","Treatment","","","50"
"89","2015-11-19 14:20:28","2015-11-19 14:21:52","Complete","","","","English","","","1447960828_564e20fc421980.56372984","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","","86.31.39.204","-0.18709999322891","51.796901702881","United Kingdom","Welwyn Garden City","F8","AL7","Female","Bachelor's degree","35-54","Control","","",""
"90","2015-11-19 15:12:03","2015-11-19 15:13:38","Complete","","","","English","http://m.facebook.com/","http://m.facebook.com/","1447963923_564e2d13736ea7.42541343","Mozilla/5.0 (Linux; U; Android 4.3; en-gb; GT-I9300 Build/JSS15J) AppleWebKit/534.30 (KHTML, like Ge","Mozilla/5.0 (Linux; U; Android 4.3; en-gb; GT-I9300 Build/JSS15J) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 [FB_IAB/FB4A;FBAV/54.0.0.23.62;]","","213.104.227.61","-1.1497000455856","50.788398742676","United Kingdom","Gosport","F2","PO12","Female","Some college, no degree","18-24","Treatment","","","0"
"91","2015-11-19 15:33:47","2015-11-19 15:35:20","Complete","","","","English","","","1447965227_564e322b3a9b66.52056736","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mob","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4","","86.31.39.204","-0.18709999322891","51.796901702881","United Kingdom","Welwyn Garden City","F8","AL7","Male","Bachelor's degree","55+","Control","","","90"
